user_id,flag_NPL,Probability_to_Default,,
3575,0,1.28%,,
3576,0,1.60%,,
3577,0,3.73%,,
3578,0,4.87%,,
3579,0,2.99%,,
3580,0,0.39%,,
3581,0,2.99%,,
3582,1,4.09%,,
3583,0,7.89%,,
3584,0,10.03%,,
3585,0,2.25%,,
3586,0,2.52%,,
3587,0,6.69%,,
3588,0,5.33%,,
3589,0,5.99%,,
3590,0,2.97%,,
3591,1,12.75%,,
3592,0,0.25%,,
3593,0,0.90%,,
3594,0,1.15%,,
3595,0,3.05%,,
3596,0,6.98%,,
3597,0,4.81%,,
3598,0,8.51%,,
3599,0,6.48%,,
3600,0,5.45%,,
3601,0,5.27%,,
3602,0,3.30%,,
3603,0,3.70%,,
3604,0,3.73%,,
3605,0,6.45%,,
3606,0,4.10%,,
3607,0,8.51%,,
3608,0,3.00%,,
3609,0,2.63%,,
3610,0,0.25%,,
3611,0,3.61%,,
3612,1,7.40%,,
3613,0,2.52%,,
3614,1,1.68%,,
3615,0,10.77%,,
3616,0,4.87%,,
3617,1,3.42%,,
3618,1,6.75%,,
3619,0,3.41%,,
3620,0,5.90%,,
3621,0,1.30%,,
3622,0,8.32%,,
3623,0,3.25%,,
3624,0,1.23%,,
3625,0,1.30%,,
3626,0,1.09%,,
3627,0,5.05%,,
3628,0,2.00%,,
3629,1,10.07%,,
3630,0,1.79%,,
3631,0,10.03%,,
3632,0,2.49%,,
3633,0,0.55%,,
3634,0,0.24%,,
3635,0,1.80%,,
3636,0,1.30%,,
3637,0,7.79%,,
3638,0,9.52%,,
3639,0,5.85%,,
3640,0,6.96%,,
3641,0,2.99%,,
3642,0,0.14%,,
3643,0,7.79%,,
3644,0,9.13%,,
3645,0,0.77%,,
3646,0,4.66%,,
3647,0,2.48%,,
3648,0,5.42%,,
3649,0,3.32%,,
3650,0,11.66%,,
3651,0,4.51%,,
3652,0,7.79%,,
3653,0,4.10%,,
3654,0,7.24%,,
3655,0,4.46%,,
3656,0,4.15%,,
3657,0,1.68%,,
3658,0,10.60%,,
3659,0,5.14%,,
3660,0,0.37%,,
3661,0,6.40%,,
3662,0,1.77%,,
3663,0,7.79%,,
3664,0,3.91%,,
3665,0,3.03%,,
3666,0,1.95%,,
3667,0,4.47%,,
3668,0,8.51%,,
3669,0,3.70%,,
3670,0,2.73%,,
3671,0,5.00%,,
3672,0,3.53%,,
3673,0,2.71%,,
3674,0,2.17%,,
3675,0,6.64%,,
3676,0,12.75%,,
3677,0,5.00%,,
3678,0,6.82%,,
3679,0,11.80%,,
3680,0,7.71%,,
3681,0,0.87%,,
3682,0,10.86%,,
3683,0,5.25%,,
3684,0,2.07%,,
3685,0,0.47%,,
3686,0,1.36%,,
3687,0,2.88%,,
3688,0,0.51%,,
3689,0,8.51%,,
3690,0,5.46%,,
3691,0,4.57%,,
3692,0,2.99%,,
3693,0,2.99%,,
3694,0,0.63%,,
3695,0,1.95%,,
3696,0,8.51%,,
3697,0,5.00%,,
3698,0,5.99%,,
3699,0,2.52%,,
3700,0,7.79%,,
3701,0,4.09%,,
3702,0,4.44%,,
3703,0,3.25%,,
3704,0,3.73%,,
3705,0,4.43%,,
3706,0,2.25%,,
3707,0,3.41%,,
3708,0,5.99%,,
3709,0,4.15%,,
3710,0,4.82%,,
3711,0,2.20%,,
3712,0,9.24%,,
3713,0,6.45%,,
3714,0,17.46%,,
3715,0,1.87%,,
3716,0,3.73%,,
3717,0,3.77%,,
3718,0,0.33%,,
3719,0,2.47%,,
3720,0,10.15%,,
3721,0,1.21%,,
3722,0,1.53%,,
3723,0,2.73%,,
3724,0,1.30%,,
3725,0,6.57%,,
3726,0,3.62%,,
3727,0,9.13%,,
3728,0,5.40%,,
3729,0,1.15%,,
3730,0,1.95%,,
3731,0,5.99%,,
3732,0,1.15%,,
3733,0,9.16%,,
3734,0,3.70%,,
3735,0,2.89%,,
3736,0,2.07%,,
3737,0,1.58%,,
3738,0,3.70%,,
3739,0,9.36%,,
3740,0,6.64%,,
3741,0,2.47%,,
3742,1,5.00%,,
3743,0,4.09%,,
3744,0,4.42%,,
3745,0,5.71%,,
3746,0,9.24%,,
3747,0,3.70%,,
3748,0,8.51%,,
3749,0,3.41%,,
3750,0,9.16%,,
3751,0,8.32%,,
3752,0,1.15%,,
3753,0,8.39%,,
3754,0,9.36%,,
3755,0,1.84%,,
3756,0,6.91%,,
3757,0,5.99%,,
3758,0,5.00%,,
3759,0,1.30%,,
3760,0,5.39%,,
3761,0,6.40%,,
3762,0,7.89%,,
3763,0,9.08%,,
3764,0,2.16%,,
3765,0,12.05%,,
3766,0,8.21%,,
3767,0,5.00%,,
3768,1,6.50%,,
3769,0,4.09%,,
3770,0,8.51%,,
3771,0,5.59%,,
3772,0,1.62%,,
3773,0,2.07%,,
3774,0,2.07%,,
3775,0,5.90%,,
3776,0,9.36%,,
3777,0,7.04%,,
3778,0,4.43%,,
3779,0,3.27%,,
3780,0,2.05%,,
3781,0,5.99%,,
3782,0,4.47%,,
3783,0,4.43%,,
3784,0,4.57%,,
3785,0,6.46%,,
3786,1,4.43%,,
3787,0,5.45%,,
3788,0,3.25%,,
3789,0,8.49%,,
3790,0,1.79%,,
3791,0,2.28%,,
3792,0,4.79%,,
3793,0,5.40%,,
3794,0,4.03%,,
3795,0,6.45%,,
3796,1,5.46%,,
3797,0,1.95%,,
3798,0,1.80%,,
3799,0,7.61%,,
3800,0,3.62%,,
3801,1,11.00%,,
3802,0,8.51%,,
3803,0,1.11%,,
3804,0,8.39%,,
3805,0,3.06%,,
3806,1,5.00%,,
3807,0,5.94%,,
3808,0,4.86%,,
3809,0,4.79%,,
3810,0,1.87%,,
3811,0,1.11%,,
3812,0,8.51%,,
3813,0,24.01%,,
3814,0,7.74%,,
3815,0,4.32%,,
3816,0,4.10%,,
3817,0,3.03%,,
3818,0,1.79%,,
3819,0,7.24%,,
3820,0,1.23%,,
3821,0,3.94%,,
3822,0,7.79%,,
3823,0,7.24%,,
3824,0,8.18%,,
3825,0,4.79%,,
3826,0,6.40%,,
3827,0,11.00%,,
3828,0,2.88%,,
3829,1,5.00%,,
3830,0,7.81%,,
3831,1,12.75%,,
3832,0,4.83%,,
3833,0,2.22%,,
3834,0,4.43%,,
3835,0,3.48%,,
3836,0,13.60%,,
3837,0,8.18%,,
3838,0,3.15%,,
3839,0,11.70%,,
3840,0,1.58%,,
3841,0,1.87%,,
3842,0,4.43%,,
3843,0,4.32%,,
3844,0,1.69%,,
3845,0,3.70%,,
3846,1,2.58%,,
3847,0,2.99%,,
3848,0,1.65%,,
3849,0,6.50%,,
3850,0,2.48%,,
3851,0,5.40%,,
3852,0,0.22%,,
3853,0,24.01%,,
3854,1,9.12%,,
3855,0,1.53%,,
3856,0,2.17%,,
3857,0,7.81%,,
3858,1,7.24%,,
3859,0,2.99%,,
3860,0,2.25%,,
3861,0,3.41%,,
3862,0,8.51%,,
3863,0,2.50%,,
3864,0,5.44%,,
3865,0,5.05%,,
3866,0,9.13%,,
3867,0,0.30%,,
3868,0,8.51%,,
3869,0,6.45%,,
3870,0,5.99%,,
3871,1,13.92%,,
3872,0,2.29%,,
3873,0,5.99%,,
3874,0,2.88%,,
3875,0,3.41%,,
3876,0,1.16%,,
3877,0,6.40%,,
3878,0,5.05%,,
3879,0,5.09%,,
3880,0,4.01%,,
3881,0,1.95%,,
3882,0,4.56%,,
3883,0,9.81%,,
3884,0,1.09%,,
3885,1,6.31%,,
3886,0,3.29%,,
3887,0,5.20%,,
3888,0,9.36%,,
3889,0,1.77%,,
3890,0,13.60%,,
3891,0,8.32%,,
3892,0,6.50%,,
3893,1,9.24%,,
3894,0,0.37%,,
3895,0,1.06%,,
3896,0,2.09%,,
3897,0,2.05%,,
3898,0,1.79%,,
3899,0,4.43%,,
3900,0,7.24%,,
3901,0,1.04%,,
3902,0,2.47%,,
3903,0,5.05%,,
3904,0,3.46%,,
3905,0,5.66%,,
3906,0,11.60%,,
3907,1,2.68%,,
3908,0,0.98%,,
3909,0,0.47%,,
3910,0,2.17%,,
3911,0,7.79%,,
3912,0,4.43%,,
3913,0,6.98%,,
3914,0,1.58%,,
3915,0,4.47%,,
3916,0,4.79%,,
3917,0,1.60%,,
3918,1,10.15%,,
3919,0,6.24%,,
3920,0,3.41%,,
3921,0,1.70%,,
3922,0,6.40%,,
3923,0,2.53%,,
3924,0,4.42%,,
3925,0,5.82%,,
3926,1,2.15%,,
3927,0,5.00%,,
3928,0,5.85%,,
3929,0,5.40%,,
3930,0,5.06%,,
3931,0,3.70%,,
3932,0,3.28%,,
3933,0,6.91%,,
3934,0,2.47%,,
3935,0,8.51%,,
3936,0,6.46%,,
3937,0,3.77%,,
3938,0,3.42%,,
3939,0,5.99%,,
3940,0,6.36%,,
3941,0,5.75%,,
3942,0,3.57%,,
3943,0,5.99%,,
3944,0,5.00%,,
3945,0,2.88%,,
3946,0,1.30%,,
3947,0,4.64%,,
3948,0,4.51%,,
3949,0,3.16%,,
3950,0,4.39%,,
3951,0,5.30%,,
3952,0,2.52%,,
3953,1,7.79%,,
3954,0,1.09%,,
3955,0,1.77%,,
3956,0,4.43%,,
3957,0,6.45%,,
3958,0,2.42%,,
3959,0,3.17%,,
3960,0,1.37%,,
3961,0,4.47%,,
3962,0,4.10%,,
3963,0,8.28%,,
3964,0,5.95%,,
3965,0,5.07%,,
3966,0,4.47%,,
3967,0,4.32%,,
3968,0,2.27%,,
3969,0,3.62%,,
3970,0,5.99%,,
3971,0,7.55%,,
3972,0,5.00%,,
3973,0,2.25%,,
3974,0,2.29%,,
3975,0,6.50%,,
3976,0,5.99%,,
3977,0,2.99%,,
3978,0,7.24%,,
3979,0,10.07%,,
3980,0,5.00%,,
3981,0,3.53%,,
3982,0,1.77%,,
3983,0,4.42%,,
3984,0,1.30%,,
3985,0,10.03%,,
3986,0,2.18%,,
3987,0,4.84%,,
3988,0,0.69%,,
3989,0,4.10%,,
3990,0,2.18%,,
3991,0,5.66%,,
3992,0,7.08%,,
3993,0,3.91%,,
3994,0,11.70%,,
3995,0,8.44%,,
3996,0,5.40%,,
3997,0,6.30%,,
3998,0,4.79%,,
3999,0,1.00%,,
4000,1,18.28%,,
4001,0,3.95%,,
4002,0,2.07%,,
4003,0,9.60%,,
4004,0,1.36%,,
4005,0,7.53%,,
4006,0,5.44%,,
4007,1,5.98%,,
4008,0,5.48%,,
4009,0,5.40%,,
4010,0,10.91%,,
4011,0,4.43%,,
4012,0,1.33%,,
4013,0,5.42%,,
4014,0,3.21%,,
4015,0,6.45%,,
4016,0,1.68%,,
4017,0,3.00%,,
4018,0,1.58%,,
4019,0,4.79%,,
4020,0,6.95%,,
4021,0,1.77%,,
4022,0,0.87%,,
4023,0,3.45%,,
4024,0,4.64%,,
4025,0,5.14%,,
4026,0,3.41%,,
4027,0,2.83%,,
4028,0,2.28%,,
4029,0,8.40%,,
4030,0,6.95%,,
4031,0,3.46%,,
4032,0,0.83%,,
4033,0,9.98%,,
4034,0,2.47%,,
4035,0,0.07%,,
4036,0,1.79%,,
4037,0,7.24%,,
4038,0,6.40%,,
4039,0,2.88%,,
4040,0,2.73%,,
4041,0,0.63%,,
4042,0,1.37%,,
4043,0,3.61%,,
4044,0,5.14%,,
4045,0,2.87%,,
4046,0,2.47%,,
4047,0,3.01%,,
4048,0,2.99%,,
4049,0,6.40%,,
4050,0,5.95%,,
4051,0,3.48%,,
4052,0,1.36%,,
4053,0,4.03%,,
4054,0,2.48%,,
4055,0,6.91%,,
4056,0,11.76%,,
4057,1,4.09%,,
4058,0,5.25%,,
4059,0,5.00%,,
4060,0,4.27%,,
4061,0,3.25%,,
4062,0,4.47%,,
4063,0,2.71%,,
4064,0,3.48%,,
4065,0,3.25%,,
4066,0,0.14%,,
4067,0,2.75%,,
4068,0,8.51%,,
4069,0,3.70%,,
4070,0,2.47%,,
4071,0,8.46%,,
4072,0,2.99%,,
4073,0,8.51%,,
4074,0,2.53%,,
4075,0,6.57%,,
4076,0,2.69%,,
4077,0,10.77%,,
4078,0,9.90%,,
4079,0,2.99%,,
4080,0,8.13%,,
4081,0,0.67%,,
4082,0,1.84%,,
4083,0,1.58%,,
4084,0,5.79%,,
4085,0,3.12%,,
4086,0,1.62%,,
4087,0,6.46%,,
4088,0,9.13%,,
4089,0,11.00%,,
4090,0,5.42%,,
4091,0,7.24%,,
4092,0,7.24%,,
4093,0,5.00%,,
4094,0,5.88%,,
4095,0,9.82%,,
4096,0,2.37%,,
4097,0,0.69%,,
4098,0,6.75%,,
4099,0,0.58%,,
4100,0,3.00%,,
4101,0,5.94%,,
4102,0,7.24%,,
4103,0,0.33%,,
4104,0,11.66%,,
4105,0,7.81%,,
4106,0,3.75%,,
4107,0,15.55%,,
4108,0,5.40%,,
4109,0,3.70%,,
4110,0,3.70%,,
4111,0,5.99%,,
4112,0,4.43%,,
4113,0,1.38%,,
4114,0,3.73%,,
4115,0,3.42%,,
4116,0,0.76%,,
4117,0,5.94%,,
4118,1,5.00%,,
4119,0,3.70%,,
4120,0,5.05%,,
4121,0,4.04%,,
4122,0,6.40%,,
4123,0,5.99%,,
4124,0,1.98%,,
4125,0,6.97%,,
4126,0,7.63%,,
4127,0,4.31%,,
4128,0,6.40%,,
4129,0,5.94%,,
4130,0,0.69%,,
4131,0,3.88%,,
4132,0,7.08%,,
4133,0,5.99%,,
4134,1,3.70%,,
4135,0,6.45%,,
4136,0,6.97%,,
4137,0,0.97%,,
4138,0,3.53%,,
4139,0,4.43%,,
4140,0,7.05%,,
4141,0,4.88%,,
4142,0,2.47%,,
4143,0,5.40%,,
4144,0,2.62%,,
4145,0,3.16%,,
4146,0,6.45%,,
4147,0,4.43%,,
4148,0,1.50%,,
4149,0,1.15%,,
4150,0,3.02%,,
4151,0,1.72%,,
4152,1,7.81%,,
4153,0,3.25%,,
4154,0,2.88%,,
4155,0,0.37%,,
4156,0,2.73%,,
4157,0,7.17%,,
4158,0,1.28%,,
4159,1,4.07%,,
4160,0,1.11%,,
4161,0,1.15%,,
4162,0,4.13%,,
4163,1,3.40%,,
4164,0,2.47%,,
4165,0,3.28%,,
4166,0,1.68%,,
4167,0,2.99%,,
4168,0,5.90%,,
4169,0,6.75%,,
4170,0,5.94%,,
4171,0,2.17%,,
4172,0,8.51%,,
4173,0,4.79%,,
4174,0,0.67%,,
4175,0,4.32%,,
4176,0,4.39%,,
4177,0,6.40%,,
4178,0,0.25%,,
4179,0,8.51%,,
4180,0,4.07%,,
4181,0,3.61%,,
4182,0,3.45%,,
4183,0,5.40%,,
4184,0,3.35%,,
4185,0,1.88%,,
4186,0,1.68%,,
4187,0,3.39%,,
4188,0,1.16%,,
4189,0,2.53%,,
4190,0,5.94%,,
4191,0,1.09%,,
4192,0,5.05%,,
4193,0,3.00%,,
4194,0,7.08%,,
4195,1,12.05%,,
4196,1,5.69%,,
4197,0,1.69%,,
4198,0,5.00%,,
4199,0,3.77%,,
4200,0,2.47%,,
4201,0,2.27%,,
4202,0,3.69%,,
4203,0,3.03%,,
4204,0,5.90%,,
4205,0,1.12%,,
4206,0,5.00%,,
4207,0,2.99%,,
4208,0,1.23%,,
4209,0,5.88%,,
4210,0,7.24%,,
4211,0,1.09%,,
4212,0,7.24%,,
4213,0,2.07%,,
4214,0,3.02%,,
4215,0,5.88%,,
4216,0,1.60%,,
4217,0,6.97%,,
4218,1,3.24%,,
4219,0,1.87%,,
4220,0,7.89%,,
4221,0,2.62%,,
4222,0,4.03%,,
4223,0,12.75%,,
4224,0,5.94%,,
4225,0,5.88%,,
4226,0,4.15%,,
4227,1,8.32%,,
4228,0,5.94%,,
4229,0,2.48%,,
4230,0,1.87%,,
4231,0,9.08%,,
4232,0,1.11%,,
4233,0,1.37%,,
4234,0,10.59%,,
4235,0,4.43%,,
4236,0,6.95%,,
4237,0,2.69%,,
4238,0,2.08%,,
4239,0,5.00%,,
4240,0,1.39%,,
4241,0,10.91%,,
4242,0,2.16%,,
4243,0,5.42%,,
4244,0,5.00%,,
4245,0,3.29%,,
4246,1,1.95%,,
4247,0,8.97%,,
4248,0,7.24%,,
4249,0,2.47%,,
4250,1,5.99%,,
4251,0,5.90%,,
4252,0,7.74%,,
4253,0,2.33%,,
4254,0,6.91%,,
4255,0,4.79%,,
4256,0,6.46%,,
4257,0,7.08%,,
4258,0,8.51%,,
4259,0,2.25%,,
4260,0,1.46%,,
4261,0,2.07%,,
4262,0,5.20%,,
4263,0,4.65%,,
4264,0,3.73%,,
4265,0,4.09%,,
4266,0,1.36%,,
4267,0,2.15%,,
4268,0,11.00%,,
4269,1,8.51%,,
4270,0,6.40%,,
4271,0,1.58%,,
4272,0,3.70%,,
4273,0,5.48%,,
4274,0,5.40%,,
4275,0,1.28%,,
4276,0,2.03%,,
4277,0,6.31%,,
4278,0,8.51%,,
4279,0,3.42%,,
4280,0,0.55%,,
4281,0,2.05%,,
4282,0,5.48%,,
4283,0,5.99%,,
4284,0,5.05%,,
4285,0,7.24%,,
4286,0,9.24%,,
4287,0,2.73%,,
4288,0,5.95%,,
4289,0,0.89%,,
4290,0,2.25%,,
4291,0,5.94%,,
4292,0,1.58%,,
4293,0,9.81%,,
4294,0,5.90%,,
4295,0,6.98%,,
4296,0,2.73%,,
4297,0,6.57%,,
4298,0,6.96%,,
4299,0,1.37%,,
4300,0,3.70%,,
4301,0,1.50%,,
4302,0,0.67%,,
4303,0,8.39%,,
4304,0,1.11%,,
4305,0,7.24%,,
4306,0,7.79%,,
4307,0,12.75%,,
4308,0,2.71%,,
4309,0,2.07%,,
4310,0,14.86%,,
4311,0,0.51%,,
4312,0,10.06%,,
4313,0,6.46%,,
4314,0,2.17%,,
4315,0,8.51%,,
4316,0,2.26%,,
4317,0,7.03%,,
4318,0,1.80%,,
4319,0,2.97%,,
4320,0,5.91%,,
4321,0,5.00%,,
4322,0,8.23%,,
4323,0,9.16%,,
4324,1,11.66%,,
4325,0,5.74%,,
4326,0,5.46%,,
4327,0,5.00%,,
4328,0,2.52%,,
4329,0,2.75%,,
4330,0,2.29%,,
4331,0,4.10%,,
4332,0,5.33%,,
4333,0,9.03%,,
4334,0,3.14%,,
4335,0,0.14%,,
4336,0,1.58%,,
4337,0,2.07%,,
4338,0,4.32%,,
4339,1,4.24%,,
4340,1,2.94%,,
4341,0,9.32%,,
4342,0,5.40%,,
4343,0,6.64%,,
4344,0,9.01%,,
4345,0,5.59%,,
4346,0,0.51%,,
4347,0,3.32%,,
4348,0,7.79%,,
4349,0,10.03%,,
4350,0,5.36%,,
4351,0,6.98%,,
4352,0,2.68%,,
4353,1,4.83%,,
4354,0,5.49%,,
4355,1,0.79%,,
4356,0,7.79%,,
4357,0,5.94%,,
4358,0,3.58%,,
4359,0,5.40%,,
4360,0,8.18%,,
4361,0,7.79%,,
4362,0,7.89%,,
4363,0,11.76%,,
4364,0,0.92%,,
4365,0,9.36%,,
4366,0,5.14%,,
4367,0,8.44%,,
4368,0,3.62%,,
4369,0,5.01%,,
4370,0,2.03%,,
4371,0,2.49%,,
4372,0,2.86%,,
4373,0,4.42%,,
4374,0,7.24%,,
4375,0,6.57%,,
4376,0,1.84%,,
4377,0,5.00%,,
4378,0,11.00%,,
4379,0,2.71%,,
4380,0,1.62%,,
4381,0,5.22%,,
4382,0,4.42%,,
4383,0,2.26%,,
4384,0,5.40%,,
4385,0,0.07%,,
4386,1,1.33%,,
4387,0,3.53%,,
4388,0,1.79%,,
4389,0,6.50%,,
4390,0,4.10%,,
4391,0,6.57%,,
4392,0,5.40%,,
4393,0,3.70%,,
4394,0,3.41%,,
4395,0,5.27%,,
4396,0,5.00%,,
4397,0,8.51%,,
4398,1,11.28%,,
4399,0,0.22%,,
4400,0,0.44%,,
4401,0,5.00%,,
4402,0,5.85%,,
4403,0,3.70%,,
4404,0,2.29%,,
4405,0,4.92%,,
4406,1,7.24%,,
4407,0,5.90%,,
4408,0,4.56%,,
4409,0,1.62%,,
4410,0,3.62%,,
4411,0,1.95%,,
4412,0,5.05%,,
4413,0,7.37%,,
4414,0,5.00%,,
4415,0,3.73%,,
4416,0,6.96%,,
4417,0,3.70%,,
4418,1,12.40%,,
4419,0,9.91%,,
4420,0,4.47%,,
4421,0,2.73%,,
4422,0,4.79%,,
4423,1,11.00%,,
4424,0,5.99%,,
4425,0,5.45%,,
4426,0,1.62%,,
4427,1,2.25%,,
4428,0,6.57%,,
4429,0,0.83%,,
4430,1,9.13%,,
4431,0,4.56%,,
4432,0,11.76%,,
4433,0,3.03%,,
4434,0,1.30%,,
4435,0,7.61%,,
4436,0,6.73%,,
4437,0,0.56%,,
4438,0,10.77%,,
4439,0,6.57%,,
4440,0,2.73%,,
4441,0,5.05%,,
4442,0,1.87%,,
4443,0,7.71%,,
4444,0,6.40%,,
4445,0,5.92%,,
4446,0,5.52%,,
4447,0,6.57%,,
4448,0,2.89%,,
4449,0,8.51%,,
4450,0,1.15%,,
4451,0,5.05%,,
4452,0,7.71%,,
4453,0,6.40%,,
4454,0,2.88%,,
4455,0,5.99%,,
4456,0,2.83%,,
4457,0,4.84%,,
4458,0,3.13%,,
4459,0,4.10%,,
4460,0,0.33%,,
4461,0,13.60%,,
4462,0,1.68%,,
4463,0,3.62%,,
4464,0,4.27%,,
4465,0,6.01%,,
4466,1,11.66%,,
4467,0,5.94%,,
4468,0,5.94%,,
4469,1,5.48%,,
4470,0,1.87%,,
4471,0,0.24%,,
4472,0,8.51%,,
4473,0,5.45%,,
4474,0,4.42%,,
4475,0,3.81%,,
4476,0,5.40%,,
4477,0,1.95%,,
4478,0,2.25%,,
4479,0,5.44%,,
4480,0,2.99%,,
4481,0,1.95%,,
4482,0,3.41%,,
4483,0,2.49%,,
4484,0,3.00%,,
4485,0,6.88%,,
4486,0,3.40%,,
4487,0,5.69%,,
4488,0,9.89%,,
4489,0,6.46%,,
4490,0,5.66%,,
4491,0,1.62%,,
4492,0,4.57%,,
4493,0,12.40%,,
4494,0,1.84%,,
4495,0,5.99%,,
4496,0,5.06%,,
4497,0,4.01%,,
4498,0,7.24%,,
4499,0,1.09%,,
4500,0,12.05%,,
4501,0,4.09%,,
4502,0,4.85%,,
4503,0,2.53%,,
4504,0,8.32%,,
4505,0,6.24%,,
4506,0,4.47%,,
4507,1,0.93%,,
4508,0,2.25%,,
4509,0,3.25%,,
4510,0,9.04%,,
4511,0,4.10%,,
4512,0,1.36%,,
4513,0,7.74%,,
4514,0,21.37%,,
4515,0,1.35%,,
4516,1,11.52%,,
4517,0,3.49%,,
4518,0,2.86%,,
4519,1,11.66%,,
4520,0,4.27%,,
4521,0,5.85%,,
4522,0,1.28%,,
4523,0,2.47%,,
4524,0,0.83%,,
4525,0,2.41%,,
4526,0,7.81%,,
4527,0,5.00%,,
4528,0,4.47%,,
4529,0,5.09%,,
4530,0,7.81%,,
4531,0,5.88%,,
4532,0,6.75%,,
4533,0,4.43%,,
4534,0,5.40%,,
4535,0,7.24%,,
4536,0,5.00%,,
4537,0,5.82%,,
4538,0,1.68%,,
4539,0,3.41%,,
4540,1,2.88%,,
4541,0,7.19%,,
4542,0,5.85%,,
4543,0,1.44%,,
4544,0,5.05%,,
4545,0,7.24%,,
4546,0,0.87%,,
4547,0,2.25%,,
4548,0,1.96%,,
4549,0,2.89%,,
4550,0,2.28%,,
4551,0,3.73%,,
4552,0,2.82%,,
4553,0,1.15%,,
4554,0,0.25%,,
4555,1,4.73%,,
4556,0,7.24%,,
4557,0,4.47%,,
4558,0,6.46%,,
4559,0,1.18%,,
4560,0,5.94%,,
4561,0,5.89%,,
4562,0,4.43%,,
4563,0,6.95%,,
4564,0,2.52%,,
4565,0,5.40%,,
4566,0,2.48%,,
4567,0,4.47%,,
4568,0,9.08%,,
4569,0,8.42%,,
4570,0,4.10%,,
4571,0,1.99%,,
4572,0,3.13%,,
4573,0,6.98%,,
4574,0,2.47%,,
4575,0,3.81%,,
4576,0,1.99%,,
4577,0,3.41%,,
4578,0,4.42%,,
4579,0,2.28%,,
4580,0,3.05%,,
4581,0,5.45%,,
4582,0,2.88%,,
4583,0,3.41%,,
4584,0,3.70%,,
4585,0,7.89%,,
4586,0,0.33%,,
4587,1,4.43%,,
4588,0,3.13%,,
4589,0,4.47%,,
4590,0,6.40%,,
4591,0,5.44%,,
4592,0,2.88%,,
4593,0,2.17%,,
4594,0,0.79%,,
4595,0,2.00%,,
4596,0,11.70%,,
4597,0,10.03%,,
4598,0,3.13%,,
4599,0,7.61%,,
4600,0,3.77%,,
4601,0,2.77%,,
4602,0,0.46%,,
4603,0,2.99%,,
4604,0,2.62%,,
4605,0,1.62%,,
4606,0,11.80%,,
4607,0,7.79%,,
4608,0,5.00%,,
4609,0,3.03%,,
4610,0,0.33%,,
4611,0,5.00%,,
4612,0,8.62%,,
4613,0,0.98%,,
4614,0,0.87%,,
4615,0,12.05%,,
4616,0,4.42%,,
4617,0,2.17%,,
4618,0,6.19%,,
4619,0,5.99%,,
4620,0,8.32%,,
4621,0,1.30%,,
4622,0,9.24%,,
4623,0,6.31%,,
4624,0,2.89%,,
4625,0,4.69%,,
4626,0,2.18%,,
4627,0,3.43%,,
4628,0,10.06%,,
4629,0,3.73%,,
4630,1,6.98%,,
4631,0,6.70%,,
4632,0,5.00%,,
4633,0,0.92%,,
4634,0,14.81%,,
4635,0,2.71%,,
4636,0,5.85%,,
4637,0,0.98%,,
4638,0,3.04%,,
4639,0,8.51%,,
4640,0,13.92%,,
4641,0,10.59%,,
4642,0,5.94%,,
4643,0,1.85%,,
4644,0,2.52%,,
4645,0,5.00%,,
4646,0,7.24%,,
4647,0,6.40%,,
4648,0,1.62%,,
4649,0,4.43%,,
4650,0,9.69%,,
4651,0,10.91%,,
4652,0,1.55%,,
4653,0,11.76%,,
4654,0,5.94%,,
4655,0,2.74%,,
4656,0,2.75%,,
4657,1,3.70%,,
4658,0,1.68%,,
4659,0,3.77%,,
4660,0,0.87%,,
4661,0,12.75%,,
4662,0,1.45%,,
4663,0,5.00%,,
4664,0,4.01%,,
4665,0,2.48%,,
4666,0,5.90%,,
4667,0,5.75%,,
4668,1,4.01%,,
4669,0,2.15%,,
4670,0,6.75%,,
4671,0,4.10%,,
4672,0,2.99%,,
4673,0,6.96%,,
4674,0,4.46%,,
4675,0,7.61%,,
4676,0,1.30%,,
4677,0,5.94%,,
4678,0,4.09%,,
4679,0,11.00%,,
4680,0,4.43%,,
4681,0,6.64%,,
4682,0,10.51%,,
4683,0,4.81%,,
4684,0,2.73%,,
4685,0,6.75%,,
4686,0,2.99%,,
4687,0,12.54%,,
4688,0,2.71%,,
4689,0,5.00%,,
4690,0,0.37%,,
4691,0,11.00%,,
4692,0,2.18%,,
4693,1,4.42%,,
4694,0,0.47%,,
4695,0,8.35%,,
4696,0,4.59%,,
4697,0,8.39%,,
4698,0,5.00%,,
4699,1,13.60%,,
4700,0,5.94%,,
4701,0,1.30%,,
4702,0,4.15%,,
4703,0,7.24%,,
4704,0,5.09%,,
4705,0,6.46%,,
4706,0,9.89%,,
4707,0,2.89%,,
4708,0,0.14%,,
4709,0,5.14%,,
4710,0,1.15%,,
4711,0,10.77%,,
4712,0,4.27%,,
4713,0,5.40%,,
4714,0,13.60%,,
4715,0,1.18%,,
4716,1,3.25%,,
4717,0,1.38%,,
4718,1,15.68%,,
4719,0,6.50%,,
4720,0,1.09%,,
4721,0,3.59%,,
4722,0,8.51%,,
4723,0,1.44%,,
4724,0,8.47%,,
4725,0,3.61%,,
4726,0,0.51%,,
4727,0,7.81%,,
4728,0,1.77%,,
4729,0,13.60%,,
4730,0,2.05%,,
4731,0,11.76%,,
4732,0,0.73%,,
4733,0,3.77%,,
4734,0,9.04%,,
4735,0,4.79%,,
4736,0,2.25%,,
4737,0,0.47%,,
4738,0,0.07%,,
